Symbol 1,Symbol 2,APR,SHARPE,
GOOGL,MCD,0.125409088117697,1.06382179062441,-2483.97751052632
ACN,CAT,0.125426582286063,0.876814845528465,-501.551052631579
PLD,WFC,0.125596374877668,0.704140505732685,-161.580843842105
CME,GOOGL,0.125629462080657,0.91412720670639,-2441.45286736842
ABBV,BA,0.125761732136925,0.658635383636128,-278.233157894737
MCD,SO,0.125805380636025,1.37732422770524,-315.249089473684
MA,MCD,0.125928948061554,1.08547422667264,-583.060668421053
CRM,SBUX,0.125930109273868,0.715519783443728,-248.974210526316
SO,WFC,0.12607881304706,0.769716121360794,-113.637894736842
BMY,CAT,0.126137432314831,0.888878208018607,-285.565263157895
MCD,TMUS,0.126207953280617,1.0899090296717,-375.666457894737
GOOGL,PM,0.126258807139295,0.886374622682295,-2343.15526315789
BA,BDX,0.126264833461317,0.654349433136686,-379.882294210526
BMY,NOW,0.126285807983087,0.745798138178192,-547.012105263158
C,LIN,0.126290688857921,0.936719427203581,-363.13742
LOW,SPGI,0.126350661662489,1.00734525470527,-520.232105263158
CSCO,JPM,0.126468270981711,0.925305315738282,-167.227368421053
C,MA,0.126501791661599,0.843972295487051,-389.2
NEE,NFLX,0.12653676885712,0.678509403396634,-262.643703157895
AMT,IBM,0.126750150772595,0.977933507409387,-390.141084736842
PEP,PLD,0.12688186127761,1.34032234581671,-282.842797526316
BLK,GOOG,0.126919640469115,1.04662898983381,-2883.47561052632
QCOM,TMUS,0.126947051568141,0.717204921733408,-265.417574736842
C,TXN,0.127030975174376,0.852790570242498,-212.683157894737
C,CSCO,0.127064225115384,0.838677922811002,-94.0426315789474
CME,SPGI,0.127124976156813,1.01385308106134,-534.734972631579
MO,PEP,0.127142336311859,1.23977890473431,-212.002663263158
COST,NFLX,0.127255585900827,0.674082635754078,-651.883684210526
HON,PG,0.127442801607489,1.12392401208166,-329.921052631579
PLD,ZTS,0.127503924126948,1.3099057244957,-285.181896473684
COP,MMC,0.12751414722094,0.722924673771161,-263.629473684211
LLY,ORCL,0.1275980868775,0.792191801888215,-373.397894736842
BAC,CSCO,0.127619416406118,0.908461591809289,-78.7005503157895
ANTM,PLD,0.127634544452148,0.933848273169648,-602.243489105263
MSFT,NFLX,0.127642037754971,0.690783437510193,-447.754736842105
ACN,MCD,0.127738581799211,1.3914183053058,-534.796457894737
GS,HON,0.127742356547328,1.1442755224979,-491.660703684211
INTC,T,0.127950705283473,0.831283541828741,-61.2131578947368
LIN,PG,0.127997672418742,1.23742897278418,-455.083209473684
PEP,V,0.12802462192457,1.13367992886528,-366.545637894737
ACN,PLD,0.128101156488575,1.21252777044921,-410.897685947368
CMCSA,CRM,0.128147354370598,0.715411636888863,-214.71
C,MMC,0.128152669277964,0.900575045450108,-203.037894736842
C,ISRG,0.128162104170148,0.725989750251538,-259.059473684211
ABT,TMO,0.128189243036406,1.24792443127756,-647.83870631579
CI,NFLX,0.128196618242548,0.620849368324176,-443.398115789474
CAT,CMCSA,0.128207130928084,0.91702606875092,-251.777368421053
MDLZ,PLD,0.128263140277995,1.31271700419917,-180.898212263158
AMAT,MMC,0.128269412701229,0.735611487139163,-258.774736842105
AMD,MRK,0.128413946493711,0.649688549408993,-183.14974
AMGN,WMT,0.128477745939943,1.14472102245282,-366.721052631579
ADI,MSFT,0.128549119438978,1.16101274731446,-418.063129473684
ANTM,NOC,0.128581223508453,0.99011876063783,-947.081515789474
COST,MDLZ,0.128593500741568,1.33190296038583,-526.134736842105
TMUS,UNP,0.128768862926915,1.00059784503764,-348.213398947368
HD,MRK,0.128926406454457,1.0174902495702,-378.186246842105
GOOG,SPGI,0.128977920169298,1.06974977591114,-2581.18842105263
CSCO,NVDA,0.12899882959961,0.663141215584435,-219.072578421053
NVDA,RTX,0.128998934664704,0.630319791460196,-269.199946842105
BKNG,TMUS,0.129007435497437,0.734198455797495,-2258.42894736842
JNJ,NFLX,0.129106033806105,0.686476815397173,-362.083684210526
ABBV,AXP,0.129156198310859,0.765810667684659,-301.402631578947
ACN,WFC,0.129185101594325,0.817933863592446,-333.185263157895
CME,USB,0.129232313759266,1.05749967028915,-250.378130526316
ABBV,USB,0.129302087537805,0.880599968939234,-194.32947368421
ABT,MDLZ,0.129341319467397,1.25036079560111,-171.926315789474
MSFT,RTX,0.129371764354578,0.885695957779349,-355.239473684211
ABT,AMGN,0.129378951740456,1.09439213273108,-354.327894736842
INTU,MS,0.129403496749338,0.815446292475662,-474.996842105263
ACN,LOW,0.129425036839842,1.06950682434942,-477.768947368421
MDLZ,MRK,0.129530856373728,1.2553440867503,-149.543424210526
NOW,SBUX,0.129604561812218,0.783609077319874,-547.488421052632
AMAT,JPM,0.129693251430645,0.716462199022076,-228.291052631579
MS,UNP,0.129726377004722,1.10602544798773,-296.086030526316
GE,MMC,0.129735265020201,0.809990226094106,-225.734210526316
AMD,MMM,0.129789365624633,0.626087959584942,-235.07
MDT,V,0.129885447948143,1.1992391347677,-296.075213105263
PLD,TMO,0.12994522898893,1.06465863323979,-656.810602789474
HD,MDT,0.129966326717796,0.95606027831484,-382.620141
INTU,ZTS,0.129975325467286,1.00786568214897,-560.538421052632
LIN,NVDA,0.129985967890403,0.694349825310581,-488.167366842105
AAPL,CCI,0.130053901619217,0.886417404584316,-315.491992105263
AMGN,LMT,0.130141204349526,1.11471911467147,-673.660502105263
BKNG,MCD,0.130173751560984,0.790538571842383,-2369.8533
ABBV,IBM,0.130267469581468,1.01548940497563,-283.306315789474
ADP,AVGO,0.130278000968676,1.08984096777785,-750.573302631579
CAT,NFLX,0.130305489236126,0.611123429917009,-397.300526315789
BMY,VRTX,0.130335873532249,0.897315807543863,-340.418947368421
BKNG,TXN,0.130389225952646,0.816317127019558,-2289.30631578947
ABBV,DUK,0.130398676112745,1.23807373801258,-251.756315789474
DE,PEP,0.130534182240058,0.856935759203371,-503.914058947368
CSCO,MDT,0.130540113204753,1.02903549595079,-137.083634157895
LIN,QCOM,0.130545068329733,0.813278736905188,-446.749205263158
AMGN,UPS,0.130598405983324,0.873122365390487,-422.069473684211
BLK,QCOM,0.130698193489293,0.799729143378452,-769.297922105263
DIS,DUK,0.130717068972457,0.873721596000166,-208.641052631579
GE,NEE,0.13073484344696,0.747039301328502,-148.024229473684
GOOG,LLY,0.130740579696669,0.85941178137991,-2550.92315789474
MRK,PG,0.130783085039361,1.23743170327877,-229.922371578947
PLD,XOM,0.130809011417295,0.749896353705621,-215.610843842105
JPM,MO,0.130927512785387,0.987434386997753,-171.675972736842
INTC,NKE,0.13096392405227,0.805640665694702,-155.309803368421
ABT,HD,0.131052392421684,1.15793044771571,-400.569138421053
GILD,NEE,0.13107863455389,1.09392440884687,-136.771943894737
DIS,LIN,0.131090925281993,0.990219272982068,-415.309525263158
MS,VZ,0.131102607507032,1.04187000734078,-130.661052631579
NEE,SCHW,0.131116849128323,0.796263069670616,-140.860545263158
CCI,COST,0.131119990576058,1.07798467336345,-639.253044736842
MS,UPS,0.131162434501613,0.828200473342766,-258.41
ABT,C,0.131171075264417,0.828572747872078,-160.359473684211
DUK,MS,0.131193694804877,0.946628915718681,-186.777894736842
TSLA,UNH,0.131249250188044,0.619795902345307,-1190.58054
JNJ,SO,0.131322876568494,1.64137083332961,-246.786842105263
AMD,MMC,0.131325583511228,0.67637844367565,-248.211052631579
BKNG,PM,0.131331842501046,0.794983116913527,-2229.03105263158
BDX,IBM,0.131364578121116,1.02811233499681,-384.955452105263
COP,LOW,0.131413753849094,0.678000407920817,-296.794210526316
ADI,DE,0.131458512931416,0.823935570917713,-498.026813684211
ABBV,BAC,0.131461282702087,0.873921333271894,-179.314760842105
ADBE,BKNG,0.131496833662345,0.682149047383521,-2526.55526315789
CME,PEP,0.13152451446952,1.23342835395672,-364.216926315789
BMY,LMT,0.131576627059823,1.2927169009931,-505.272607368421
MRK,ZTS,0.131636228948943,1.18689038129364,-253.827108421053
CAT,DHR,0.131643206372276,0.807458267924342,-465.104055789474
GILD,MO,0.131672132504596,1.07745540587932,-109.935266105263
INTU,SO,0.131682986421866,0.809995365001939,-466.706842105263
VZ,ZTS,0.131693636284452,1.11551983735824,-216.202631578947
GS,MSFT,0.131748999064169,0.906761679868592,-564.124387894737
COST,DIS,0.131756591695323,0.817359307210434,-566.74
CI,MCD,0.1317735213349,1.08389939943666,-499.942994736842
ADI,TMUS,0.131892436566893,0.959593163784976,-289.429971578947
MMM,XOM,0.131958594887465,0.872189102650294,-236.176315789474
MRK,TMO,0.131997014383164,1.09466502651612,-625.455814736842
SO,USB,0.132063114273291,0.952137351668392,-121.061052631579
ACN,CMCSA,0.132181242238449,1.03738889220726,-332.728421052632
AMT,ANTM,0.13223983389832,0.945570106217816,-734.40373
CAT,TMUS,0.132246718347379,0.836769809944641,-342.421052631579
MA,ORCL,0.132285736444002,0.915626824255618,-409.464210526316
ACN,INTU,0.132302191279303,1.11348041782108,-686.254210526316
COST,MDT,0.132330135108664,0.981905950810603,-557.608897315789
HD,USB,0.132360931631743,0.872752158419037,-339.25177
MSFT,NEE,0.132373219516182,1.13689186029484,-336.397387368421
MCD,USB,0.132374846381633,0.997931771604993,-292.902773684211
JPM,MMC,0.132385530111788,1.05526996574955,-276.222631578947
BDX,MS,0.132396554318419,0.888119158500723,-326.614925789474
COST,MMM,0.132432334669865,1.05180814843457,-605.095263157895
HON,LLY,0.132474554576792,0.852205057321681,-491.739473684211
CRM,LLY,0.132519143770804,0.696379980789419,-476.681578947368
NEE,WFC,0.132584428093152,0.753106946363068,-117.577387368421
LIN,SBUX,0.132874784664258,1.11509813993475,-389.194262105263
ABT,DHR,0.13291858321489,1.37258527056756,-365.478792631579
LIN,UPS,0.133026402472168,0.919410912683214,-491.868998947369
CRM,V,0.133137237620986,0.87548974032933,-376.582105263158
ANTM,GOOGL,0.13316800146785,0.93612629981652,-2723.02896105263
CSCO,V,0.133229090283825,0.970727817799014,-247.707368421053
MDLZ,MSFT,0.133280198442133,1.25287284691765,-322.005789473684
ABBV,AMD,0.133299682147898,0.637427311172906,-239.83
DUK,MRK,0.133332741953826,1.2221110590955,-195.076055789474
GILD,HON,0.133371053756434,1.11215996468358,-249.419293368421
AMD,AMT,0.133434775989305,0.676983740752661,-346.664768947368
MSFT,SCHW,0.133490566085997,0.825267255863803,-325.971578947368
GILD,NOC,0.133527457081332,1.0249914200713,-525.613427052632
ABT,LLY,0.133534622456965,0.950908286946728,-414.123684210526
ABT,SO,0.133536430637935,1.13377243371721,-182.378421052632
CAT,KO,0.133620873124683,1.01056157535102,-271.944611842105
LLY,NEE,0.133657569576078,0.858065974599663,-379.092124210526
BLK,DE,0.133682946209223,0.880314322280156,-976.719294736842
ADBE,DHR,0.133733291590301,1.01342724465017,-655.051424210526
AMT,PFE,0.13373632003773,0.907873463791624,-302.714768947368
CSCO,QCOM,0.133848531138843,0.782845037731651,-177.654416842105
MDLZ,SO,0.13390606351413,1.57328203208737,-132.955263157895
TMUS,VZ,0.134030008854165,1.17070428242931,-182.788421052632
AVGO,V,0.134058293002925,0.942433874064585,-740.753584736842
MMM,TXN,0.134146985579339,1.07997493976107,-303.210526315789
WMT,XOM,0.13418193629919,0.832433992155309,-219.032105263158
TMO,USB,0.134183569670632,0.748246091825797,-586.521337894737
BDX,ORCL,0.134264252869515,0.897374522126173,-316.570188947368
CSCO,GILD,0.134427535034614,1.07257849203742,-105.486661789474
SCHW,V,0.134450485791984,0.94201784884078,-268.566842105263
INTU,V,0.134451708025154,0.983682002416732,-598.352631578948
JPM,LIN,0.134525945547281,1.07952194615582,-436.322156842105
CAT,ISRG,0.134648827761806,0.751205305926219,-419.674736842105
BDX,CCI,0.134708362043299,1.10595899726244,-420.991128421053
PEP,USB,0.134725871573726,0.958056632981783,-212.553532631579
BKNG,RTX,0.134746947970851,0.858204476743846,-2220.79315789474
ADP,CB,0.134785575721952,1.20985955648928,-414.623473684211
DHR,DUK,0.134806313342027,1.07861097447895,-361.58826631579
C,GILD,0.134848761588871,0.904219092578247,-110.813503894737
CCI,WMT,0.13485445084476,1.14138940266579,-297.437781578947
CAT,UPS,0.134883929145524,0.838837797489544,-388.716315789474
TXN,V,0.134919345667306,1.21499095297464,-366.347894736842
GS,LOW,0.135019532375431,0.912807856641123,-489.888072105263
LIN,PEP,0.135037673647699,1.40822273372861,-476.648847368421
COST,PLD,0.135048882002646,1.27640780162474,-584.529791210526
CME,WFC,0.135064125692182,0.926092279794306,-242.954972631579
QCOM,SPGI,0.135101935247001,0.833774093776982,-467.010732631579
BA,SPGI,0.135137735785444,0.705514836990045,-466.975263157895
CCI,DUK,0.135174095065595,1.32122925177098,-281.154097368421
NFLX,NKE,0.135175692470889,0.680892708105805,-301.612434947368
INTC,UPS,0.135212647471076,0.759688174448616,-219.114210526316
JNJ,PEP,0.135238720779921,2.01247136407369,-338.279322105263
AAPL,ADI,0.135297743572501,1.05054191324662,-298.431024210526
AAPL,PEP,0.135320465719031,1.07887613696989,-304.318269473684
WFC,ZTS,0.135341086406184,0.786164647282795,-207.469473684211
CME,COST,0.135508938662363,1.00133972968293,-665.90392
QCOM,SO,0.135528222970457,0.742661348456559,-205.000206315789
CB,NOW,0.135562956384887,0.70225771321768,-673.201124210526
ABBV,PM,0.135563968639133,1.15372808713369,-247.695263157895
NFLX,SO,0.135569127373185,0.679251317576282,-258.704210526316
C,CRM,0.135570293945096,0.668229190503794,-222.917368421053
CCI,KO,0.135612198253999,1.25039496029373,-236.014498684211
CCI,MMM,0.135688092986933,1.05139757748785,-314.581992105263
DHR,USB,0.135695765212455,0.798536229734741,-304.161424210526
MDT,TMO,0.135703167089672,0.931406924183706,-629.889708894737
MCD,MSFT,0.135703261559931,1.27353769682015,-504.299615789474
DUK,GOOGL,0.135861807908075,0.971626406393303,-2347.21631578947
DHR,SBUX,0.135944553163732,0.954948041897594,-330.545634736842
MRK,MS,0.135955430667226,0.989511868770307,-168.285529473684
ABT,DE,0.136052345724707,0.809518169311651,-451.392631578947
AMGN,CME,0.136158239804445,1.0290758593523,-444.67392
AMGN,GOOG,0.136234913044787,0.951616234345715,-2491.12736842105
BA,MDLZ,0.136294512499458,0.731872872608508,-194.512631578947
AMGN,NEE,0.136339669893023,1.1006010309582,-319.296334736842
AAPL,ABBV,0.136549071499255,0.850220943260186,-286.094210526316
MDT,QCOM,0.136634990590256,0.764604416455436,-226.022261526316
AMZN,IBM,0.136651307446172,0.816146723324593,-252.247289473684
DE,NEE,0.136762778101148,0.8094684450287,-416.361071578947
BKNG,MDT,0.136798656762473,0.870029860636447,-2219.0336341579
INTC,PG,0.136799613559412,0.831918264000424,-182.328421052632
GOOG,MCD,0.136839219440319,1.13994999644488,-2491.01961578947
NEE,RTX,0.136839572516005,0.95630538565172,-170.12844
INTU,TXN,0.136946383019319,1.089588295459,-558.001578947368
NVDA,TMO,0.136982692684373,0.731272161073173,-711.878653157895
HON,MCD,0.136999851351569,1.35850615753016,-431.835931578947
AMZN,NFLX,0.137031401345348,0.78819130338659,-300.913605263158
GILD,MS,0.137129246678736,0.971831762250927,-141.122451263158
AAPL,TXN,0.137288933759586,1.0613038121801,-304.120526315789
AMAT,AXP,0.137363976115748,0.766145049294648,-261.852105263158
AMAT,AMT,0.137438166100116,0.749195812298596,-357.228453157895
ABBV,LLY,0.137465776219071,1.11279904620355,-448.421052631579
ADP,RTX,0.137474338055172,1.1089998105246,-307.654454736842
ADI,AMAT,0.1376434121272,1.137790143103,-262.730497894737
GE,V,0.137649630893914,0.88029215818492,-275.730526315789
ADP,PFE,0.137653069822238,1.04205766074915,-264.077086315789
CCI,LLY,0.137843000595516,0.960552989817128,-477.818834210526
KO,NVDA,0.137943843944641,0.663181736668743,-236.359295526316
CMCSA,PLD,0.137951175024808,0.997045056765292,-161.124001736842
GE,GS,0.13803565442464,0.97643222417459,-375.75123
INTC,USB,0.138204163780904,0.772485309568798,-90.0552631578947
JNJ,MSFT,0.138211745938878,1.13827354962801,-435.837368421053
CAT,HON,0.138217471229083,1.24849967180754,-398.590526315789
HD,UNP,0.138495694268904,1.17956202050312,-505.986747894737
COP,DHR,0.138566578029664,0.690747583038198,-365.080371578947
GS,MO,0.138580108307951,0.98579814951858,-352.176676421053
MMC,PFE,0.138581044112357,1.01576023420457,-204.261052631579
INTU,VZ,0.138612603893938,0.836543303425701,-445.67052631579
GILD,KO,0.138648474482503,1.36864220164134,-122.773378894737
AMGN,CRM,0.138707182159448,0.742197403176919,-416.885789473684
AMAT,ORCL,0.138709477764422,0.767391889845084,-175.37052631579
AMZN,SBUX,0.138754550556661,0.87992808957208,-189.654657894737
AAPL,CAT,0.138761087370968,0.791529392978423,-351.422105263158
COP,GS,0.138765708918022,0.785781579563484,-413.646493157895
CMCSA,NFLX,0.138794115182286,0.696222690022213,-228.477894736842
LMT,MA,0.138872513008101,0.891436858581329,-769.522607368421
MRK,MSFT,0.138909264191772,1.00834584418229,-349.046055789474
ACN,JPM,0.138938795043821,1.03907053381734,-414.120526315789
BDX,LMT,0.13894126145554,1.08611851533354,-676.628585789474
HON,ZTS,0.138946778200163,1.08387780574234,-353.825789473684
ACN,COP,0.138950475974431,0.766837640802704,-401.527368421053
BLK,NOW,0.13909486196061,0.878816974215377,-1107.74824210526
CAT,TMO,0.139122765741591,0.813159104044977,-747.463969473684
ACN,SBUX,0.139160047842313,1.16173768388997,-366.992631578947
AAPL,MO,0.139162960881228,0.84502588869747,-189.928604315789
BLK,MDT,0.139164571110289,1.23963369136249,-728.727139421053
AMAT,ANTM,0.139196754035052,0.743118893325699,-588.018434736842
ADBE,GE,0.139236626887155,0.694125353631049,-472.628421052632
TMO,ZTS,0.139284048668409,1.28301338367676,-702.699232631579
GOOG,INTC,0.139310655900683,0.921620804130816,-2288.17210526316
SO,UPS,0.13941894453611,0.912612177869452,-250.12
IBM,USB,0.139538392784633,1.06399229675408,-187.691578947368
MCD,MRK,0.139558549031594,1.27261185148216,-331.837250526316
BMY,CRM,0.139591731549415,0.847248196560098,-248.497894736842
BA,NFLX,0.139615196603699,0.62207358024497,-320.261578947368
BLK,TXN,0.139621723533729,1.2954446115755,-798.999821052632
GILD,ZTS,0.13968274051481,1.2372384819308,-226.664030210526
BAC,PLD,0.139801041395755,0.848749577502161,-153.989288894737
HD,V,0.139826291258395,1.061046323997,-493.243875263158
MDLZ,WMT,0.139858179718704,1.43444317796489,-184.319473684211
BA,TXN,0.139900396704256,0.767163700192428,-296.25947368421
INTU,MDLZ,0.139951146789705,0.92237885003303,-456.254736842105
CCI,CRM,0.140106678905101,0.863611179264835,-347.602518421053
AMGN,COST,0.140129883783278,1.09591144445106,-708.536315789474
BDX,T,0.140133448128445,1.12835278038412,-267.136504736842
GS,LLY,0.140385178601228,0.822427355858857,-606.819124736842
CI,MDT,0.140391881245967,1.04164025076149,-349.123328894737
BKNG,KO,0.140438444336735,0.892475771007075,-2187.95250657895
MS,NVDA,0.140511886264126,0.691293212530341,-254.708367894737
ADBE,VRTX,0.140529580694523,0.824852215375033,-665.401052631579
GOOG,IBM,0.140541477797211,1.03911282526418,-2385.80842105263
BDX,MSFT,0.140680982535193,1.02319619815475,-507.375452105263
